"","SiteID","ID","RecordID","Time","Ratio","Ratio_LESA","Ratio_WESA","CountNum","Count","counts.cleaned","WESA_PEEPS"
"1441","DEEP","DEEP2014718_W11","DEEP2014718","","none","","","11","",0,""
"1442","DEEP","DEEP2014718_W2","DEEP2014718","","none","","","2","",0,""
"1443","DEEP","DEEP2014718_W3","DEEP2014718","","none","","","3","",0,""
"1444","DEEP","DEEP2014718_W4","DEEP2014718","","none","","","4","",0,""
"1445","DEEP","DEEP2014718_W5","DEEP2014718","","none","","","5","",0,""
"1446","DEEP","DEEP2014718_W6","DEEP2014718","","none","","","6","",0,""
"1447","DEEP","DEEP2014718_W7","DEEP2014718","","none","","","7","",0,""
"1448","DEEP","DEEP2014718_W8","DEEP2014718","","none","","","8","",0,""
"1449","DEEP","DEEP2014718_W9","DEEP2014718","","none","","","9","",0,""
"1450","DEEP","DEEP2014719_W1","DEEP2014719","","none","","","1","",0,""
"1451","DEEP","DEEP2014719_W10","DEEP2014719","","none","","","10","",0,""
"1452","DEEP","DEEP2014719_W11","DEEP2014719","","none","","","11","",0,""
"1453","DEEP","DEEP2014719_W2","DEEP2014719","","none","","","2","",0,""
"1454","DEEP","DEEP2014719_W3","DEEP2014719","","none","","","3","",0,""
"1455","DEEP","DEEP2014719_W4","DEEP2014719","","none","","","4","",0,""
"1456","DEEP","DEEP2014719_W5","DEEP2014719","","none","","","5","",0,""
"1457","DEEP","DEEP2014719_W6","DEEP2014719","","none","","","6","",0,""
"1458","DEEP","DEEP2014719_W7","DEEP2014719","","none","","","7","",0,""
"1459","DEEP","DEEP2014719_W8","DEEP2014719","","none","","","8","",0,""
"1460","DEEP","DEEP2014719_W9","DEEP2014719","","none","","","9","",0,""
"1461","DEEP","DEEP2014721_W1","DEEP2014721","","","","","1","",0,""
"1462","DEEP","DEEP2014721_W10","DEEP2014721","","","","","10","",0,""
"1463","DEEP","DEEP2014721_W11","DEEP2014721","","","","","11","",0,""
"1464","DEEP","DEEP2014721_W2","DEEP2014721","","","","","2","",0,""
"1465","DEEP","DEEP2014721_W3","DEEP2014721","","","","","3","",0,""
"1466","DEEP","DEEP2014721_W4","DEEP2014721","","","","","4","",0,""
"1467","DEEP","DEEP2014721_W5","DEEP2014721","","","","","5","",0,""
"1468","DEEP","DEEP2014721_W6","DEEP2014721","","","","","6","",0,""
"1469","DEEP","DEEP2014721_W7","DEEP2014721","","","","","7","",0,""
"1470","DEEP","DEEP2014721_W8","DEEP2014721","","","","","8","",0,""
"1471","DEEP","DEEP2014721_W9","DEEP2014721","","","","","9","",0,""
"1472","DEEP","DEEP2014816_W1","DEEP2014816","0.28125","","","","1","15",15,"Western Sandpipers Only"
"1473","DEEP","DEEP2014816_W10","DEEP2014816","08:45","","","","10","0",0,""
"1474","DEEP","DEEP2014816_W11","DEEP2014816","09:00","","","","11","0",0,""
"1475","DEEP","DEEP2014816_W2","DEEP2014816","0.291666667","","","","2","15",15,""
"1476","DEEP","DEEP2014816_W3","DEEP2014816","0.302083333","","","","3","15",15,""
"1477","DEEP","DEEP2014816_W4","DEEP2014816","0.3125","","","","4","15",15,""
"1478","DEEP","DEEP2014816_W5","DEEP2014816","7:45","","","","5","20",20,""
"1479","DEEP","DEEP2014816_W6","DEEP2014816","08:00","","","","6","20",20,""
"1480","DEEP","DEEP2014816_W7","DEEP2014816","08:15","","","","7","20.0",20,""
"1481","DEEP","DEEP2014816_W8","DEEP2014816","08:30","","","","8","20",20,""
"1482","DEEP","DEEP2014816_W9","DEEP2014816","08:35","","","","9","0.0",0,""
"1483","DEEP","DEEP2014817_W1","DEEP2014817","0.34375","","","","1","24",24,"Western Sandpipers Only"
"1484","DEEP","DEEP2014817_W10","DEEP2014817","","","","","10","",0,""
"1485","DEEP","DEEP2014817_W11","DEEP2014817","","","","","11","",0,""
"1486","DEEP","DEEP2014817_W2","DEEP2014817","0.35416666700000005","","","","2","33",33,""
"1487","DEEP","DEEP2014817_W3","DEEP2014817","0.36458333299999995","","","","3","24",24,""
"1488","DEEP","DEEP2014817_W4","DEEP2014817","0.375","","","","4","24",24,""
"1489","DEEP","DEEP2014817_W5","DEEP2014817","09:15","","","","5","1",1,""
"1490","DEEP","DEEP2014817_W6","DEEP2014817","09:30","","","","6","1",1,""
"1491","DEEP","DEEP2014817_W7","DEEP2014817","09:45","","","","7","0.0",0,""
"1492","DEEP","DEEP2014817_W8","DEEP2014817","10:00","","","","8","0",0,""
"1493","DEEP","DEEP2014817_W9","DEEP2014817","","","","","9","",0,""
"1494","DEEP","DEEP2014818_W1","DEEP2014818","0.4375","7 wesa; 0 lesa","","","1","5",5,"Western Sandpipers Only"
"1495","DEEP","DEEP2014818_W10","DEEP2014818","","7 wesa; 0 lesa","","","10","",0,""
"1496","DEEP","DEEP2014818_W11","DEEP2014818","","7 wesa; 0 lesa","","","11","",0,""
"1497","DEEP","DEEP2014818_W2","DEEP2014818","0.44791666700000005","7 wesa; 0 lesa","","","2","7",7,""
"1498","DEEP","DEEP2014818_W3","DEEP2014818","","7 wesa; 0 lesa","","","3","",0,""
"1499","DEEP","DEEP2014818_W4","DEEP2014818","","7 wesa; 0 lesa","","","4","",0,""
"1500","DEEP","DEEP2014818_W5","DEEP2014818","","7 wesa; 0 lesa","","","5","",0,""
"1501","DEEP","DEEP2014818_W6","DEEP2014818","","7 wesa; 0 lesa","","","6","",0,""
"1502","DEEP","DEEP2014818_W7","DEEP2014818","","7 wesa; 0 lesa","","","7","",0,""
"1503","DEEP","DEEP2014818_W8","DEEP2014818","","7 wesa; 0 lesa","","","8","",0,""
"1504","DEEP","DEEP2014818_W9","DEEP2014818","","7 wesa; 0 lesa","","","9","",0,""
"1505","EIDE","EIDE2013721_W1","EIDE2013721","2 hours","","","","1","0",0,""
"1506","EIDE","EIDE2013721_W10","EIDE2013721","","","","","10","",0,""
"1507","EIDE","EIDE2013721_W11","EIDE2013721","","","","","11","",0,""
"1508","EIDE","EIDE2013721_W2","EIDE2013721","","","","","2","",0,""
"1509","EIDE","EIDE2013721_W3","EIDE2013721","","","","","3","",0,""
"1510","EIDE","EIDE2013721_W4","EIDE2013721","","","","","4","",0,""
"1511","EIDE","EIDE2013721_W5","EIDE2013721","","","","","5","",0,""
"1512","EIDE","EIDE2013721_W6","EIDE2013721","","","","","6","",0,""
"1513","EIDE","EIDE2013721_W7","EIDE2013721","","","","","7","",0,""
"1514","EIDE","EIDE2013721_W8","EIDE2013721","","","","","8","",0,""
"1515","EIDE","EIDE2013721_W9","EIDE2013721","","","","","9","",0,""
"1516","EIDE","EIDE2013817_W1","EIDE2013817","1400 to1415","","","","1","34",34,""
"1517","EIDE","EIDE2013817_W10","EIDE2013817","","","","","10","",0,""
"1518","EIDE","EIDE2013817_W11","EIDE2013817","","","","","11","",0,""
"1519","EIDE","EIDE2013817_W2","EIDE2013817","1415-1430","","","","2","0",0,""
"1520","EIDE","EIDE2013817_W3","EIDE2013817","1430-1600","","","","3","300",300,""
"1521","EIDE","EIDE2013817_W4","EIDE2013817","","","","","4","",0,""
"1522","EIDE","EIDE2013817_W5","EIDE2013817","","","","","5","",0,""
"1523","EIDE","EIDE2013817_W6","EIDE2013817","","","","","6","",0,""
"1524","EIDE","EIDE2013817_W7","EIDE2013817","","","","","7","",0,""
"1525","EIDE","EIDE2013817_W8","EIDE2013817","","","","","8","",0,""
"1526","EIDE","EIDE2013817_W9","EIDE2013817","","","","","9","",0,""
"1527","EIDE","EIDE2013818_W1","EIDE2013818","'14:00","","","","1","50",50,""
"1528","EIDE","EIDE2013818_W10","EIDE2013818","","","","","10","",0,""
"1529","EIDE","EIDE2013818_W11","EIDE2013818","","","","","11","",0,""
"1530","EIDE","EIDE2013818_W2","EIDE2013818","'14:45","","","","2","0",0,""
"1531","EIDE","EIDE2013818_W3","EIDE2013818","'14:30","","","","3","400",400,""
"1532","EIDE","EIDE2013818_W4","EIDE2013818","'14:45","","","","4","420",420,""
"1533","EIDE","EIDE2013818_W5","EIDE2013818","'15:00","","","","5","700",700,""
"1534","EIDE","EIDE2013818_W6","EIDE2013818","'15:15","","","","6","670",670,""
"1535","EIDE","EIDE2013818_W7","EIDE2013818","'15:30","","","","7","1000",1000,""
"1536","EIDE","EIDE2013818_W8","EIDE2013818","'15:45","","","","8","3",3,""
