"","ID","RecordID","SiteID","counts.cleaned"
"7504","COMX2017820_W10","COMX2017820","COMX",0
"7505","COMX2017820_W11","COMX2017820","COMX",0
"7506","ENBO2017821_W1","ENBO2017821","ENBO",0
"7507","ENBO2017821_W2","ENBO2017821","ENBO",0
"7508","ENBO2017821_W3","ENBO2017821","ENBO",0
"7509","ENBO2017821_W4","ENBO2017821","ENBO",0
"7510","ENBO2017821_W5","ENBO2017821","ENBO",0
"7511","ENBO2017821_W6","ENBO2017821","ENBO",0
"7512","ENBO2017821_W7","ENBO2017821","ENBO",0
"7513","ENBO2017821_W8","ENBO2017821","ENBO",0
"7514","ENBO2017821_W9","ENBO2017821","ENBO",0
"7515","ENBO2017821_W10","ENBO2017821","ENBO",0
"7516","ENBO2017821_W11","ENBO2017821","ENBO",0
"7517","RBBP2017818_W1","RBBP2017818","RBBP",0
"7518","RBBP2017818_W2","RBBP2017818","RBBP",0
"7519","RBBP2017818_W3","RBBP2017818","RBBP",0
"7520","RBBP2017818_W4","RBBP2017818","RBBP",46
"7521","RBBP2017818_W5","RBBP2017818","RBBP",0
"7522","RBBP2017818_W6","RBBP2017818","RBBP",58
"7523","RBBP2017818_W7","RBBP2017818","RBBP",176
"7524","RBBP2017818_W8","RBBP2017818","RBBP",45
"7525","RBBP2017818_W9","RBBP2017818","RBBP",0
"7526","KENN2017721_W1","KENN2017721","KENN",18
"7527","KENN2017721_W2","KENN2017721","KENN",17
"7528","KENN2017721_W3","KENN2017721","KENN",33
"7529","KENN2017721_W4","KENN2017721","KENN",39
"7530","KENN2017721_W5","KENN2017721","KENN",24
"7531","KENN2017721_W6","KENN2017721","KENN",34
"7532","KENN2017721_W7","KENN2017721","KENN",31
"7533","KENN2017721_W8","KENN2017721","KENN",37
"7534","KENN2017721_W9","KENN2017721","KENN",37
"7535","KENN2017721_W10","KENN2017721","KENN",32
"7536","KENN2017721_W11","KENN2017721","KENN",24
"7537","KENN2017721_W12","KENN2017721","KENN",0
"7538","KENN2017722_W1","KENN2017722","KENN",23
"7539","KENN2017722_W2","KENN2017722","KENN",9
"7540","KENN2017722_W3","KENN2017722","KENN",9
"7541","KENN2017722_W4","KENN2017722","KENN",17
"7542","KENN2017722_W5","KENN2017722","KENN",20
"7543","KENN2017722_W6","KENN2017722","KENN",31
"7544","KENN2017722_W7","KENN2017722","KENN",24
"7545","KENN2017722_W8","KENN2017722","KENN",28
"7546","KENN2017722_W9","KENN2017722","KENN",37
"7547","KENN2017722_W10","KENN2017722","KENN",45
"7548","KENN2017722_W11","KENN2017722","KENN",0
"7549","KENN2017723_W1","KENN2017723","KENN",3
"7550","KENN2017723_W2","KENN2017723","KENN",6
"7551","KENN2017723_W3","KENN2017723","KENN",9
"7552","KENN2017723_W4","KENN2017723","KENN",8
"7553","KENN2017723_W5","KENN2017723","KENN",14
"7554","KENN2017723_W6","KENN2017723","KENN",17
"7555","KENN2017723_W7","KENN2017723","KENN",14
"7556","KENN2017723_W8","KENN2017723","KENN",17
"7557","KENN2017723_W9","KENN2017723","KENN",25
"7558","KENN2017723_W10","KENN2017723","KENN",0
"7559","KENN2017818_W1","KENN2017818","KENN",94
"7560","KENN2017818_W2","KENN2017818","KENN",116
"7561","KENN2017818_W3","KENN2017818","KENN",117
"7562","KENN2017818_W4","KENN2017818","KENN",119
"7563","KENN2017818_W5","KENN2017818","KENN",48
"7564","KENN2017818_W6","KENN2017818","KENN",43
"7565","KENN2017818_W7","KENN2017818","KENN",66
"7566","KENN2017818_W8","KENN2017818","KENN",121
"7567","KENN2017818_W9","KENN2017818","KENN",213
"7568","KENN2017818_W10","KENN2017818","KENN",217
"7569","KENN2017818_W11","KENN2017818","KENN",140
"7570","KENN2017818_W12","KENN2017818","KENN",0
"7571","KENN2017819_W1","KENN2017819","KENN",35
"7572","KENN2017819_W2","KENN2017819","KENN",78
"7573","KENN2017819_W3","KENN2017819","KENN",68
"7574","KENN2017819_W4","KENN2017819","KENN",56
"7575","KENN2017819_W5","KENN2017819","KENN",76
"7576","KENN2017819_W6","KENN2017819","KENN",75
"7577","KENN2017819_W7","KENN2017819","KENN",93
"7578","KENN2017819_W8","KENN2017819","KENN",99
"7579","KENN2017819_W9","KENN2017819","KENN",92
"7580","KENN2017819_W10","KENN2017819","KENN",92
"7581","KENN2017819_W11","KENN2017819","KENN",1
"7582","KENN2017819_W12","KENN2017819","KENN",2
"7583","RBBP2017821_W1","RBBP2017821","RBBP",0
"7584","RBBP2017821_W2","RBBP2017821","RBBP",0
"7585","RBBP2017821_W3","RBBP2017821","RBBP",0
"7586","RBBP2017821_W4","RBBP2017821","RBBP",0
"7587","RBBP2017821_W5","RBBP2017821","RBBP",0
"7588","RBBP2017821_W6","RBBP2017821","RBBP",1500
"7589","RBBP2017821_W7","RBBP2017821","RBBP",1300
"7590","RBBP2017821_W8","RBBP2017821","RBBP",1500
"7591","RBBP2017821_W9","RBBP2017821","RBBP",1600
"7592","SJEN2017819_W1","SJEN2017819","SJEN",0
"7593","SJEN2017819_W2","SJEN2017819","SJEN",0
"7594","SJEN2017819_W3","SJEN2017819","SJEN",0
"7595","SJEN2017819_W4","SJEN2017819","SJEN",0
"7596","SJEN2017819_W5","SJEN2017819","SJEN",0
"7597","SJEN2017819_W6","SJEN2017819","SJEN",0
"7598","SJEN2017819_W7","SJEN2017819","SJEN",0
"7599","SJEN2017819_W8","SJEN2017819","SJEN",20
"7600","SJEN2017819_W9","SJEN2017819","SJEN",0
"7601","SJEN2017819_W10","SJEN2017819","SJEN",20
"7602","SJEN2017819_W11","SJEN2017819","SJEN",0
"7603","SJEN2017819_W12","SJEN2017819","SJEN",0
"7604","SJEN2017819_W13","SJEN2017819","SJEN",34
"7605","SJEN2017721_W1","SJEN2017721","SJEN",0
"7606","SJEN2017721_W2","SJEN2017721","SJEN",0
"7607","SJEN2017721_W3","SJEN2017721","SJEN",200
"7608","SJEN2017721_W4","SJEN2017721","SJEN",150
"7609","SJEN2017721_W5","SJEN2017721","SJEN",260
"7610","SJEN2017721_W6","SJEN2017721","SJEN",100
"7611","SJEN2017721_W7","SJEN2017721","SJEN",160
"7612","SJEN2017721_W8","SJEN2017721","SJEN",0
"7613","SJEN2017721_W9","SJEN2017721","SJEN",120
"7614","SJEN2017721_W10","SJEN2017721","SJEN",150
"7615","SJEN2017721_W11","SJEN2017721","SJEN",120
"7616","SJEN2017722_W1","SJEN2017722","SJEN",0
"7617","SJEN2017722_W2","SJEN2017722","SJEN",0
"7618","SJEN2017722_W3","SJEN2017722","SJEN",0
"7619","SJEN2017722_W4","SJEN2017722","SJEN",0
"7620","SJEN2017722_W5","SJEN2017722","SJEN",0
"7621","SJEN2017722_W6","SJEN2017722","SJEN",15
"7622","SJEN2017722_W7","SJEN2017722","SJEN",19
"7623","SJEN2017722_W8","SJEN2017722","SJEN",130
"7624","SJEN2017722_W9","SJEN2017722","SJEN",139
"7625","SJEN2017722_W10","SJEN2017722","SJEN",220
"7626","SJEN2017722_W11","SJEN2017722","SJEN",210
"7627","SJEN2017722_W12","SJEN2017722","SJEN",250
"7628","SJEN2017722_W13","SJEN2017722","SJEN",150
"7629","SJEN2017722_W14","SJEN2017722","SJEN",15
"7630","SJEN2017722_W15","SJEN2017722","SJEN",0
"7631","SJEN2017723_W1","SJEN2017723","SJEN",1
"7632","SJEN2017723_W2","SJEN2017723","SJEN",0
"7633","SJEN2017723_W3","SJEN2017723","SJEN",0
"7634","SJEN2017723_W4","SJEN2017723","SJEN",4
"7635","SJEN2017723_W5","SJEN2017723","SJEN",4
"7636","SJEN2017723_W6","SJEN2017723","SJEN",0
"7637","SJEN2017723_W7","SJEN2017723","SJEN",0
"7638","SJEN2017723_W8","SJEN2017723","SJEN",44
"7639","SJEN2017723_W9","SJEN2017723","SJEN",30
"7640","SJEN2017723_W10","SJEN2017723","SJEN",60
"7641","SJEN2017723_W11","SJEN2017723","SJEN",20
"7642","SJEN2017723_W12","SJEN2017723","SJEN",20
"7643","SJEN2017723_W13","SJEN2017723","SJEN",38
"7644","SJEN2017723_W14","SJEN2017723","SJEN",15
"7645","SJEN2017818_W1","SJEN2017818","SJEN",3
"7646","SJEN2017818_W2","SJEN2017818","SJEN",6
"7647","SJEN2017818_W3","SJEN2017818","SJEN",0
"7648","SJEN2017818_W4","SJEN2017818","SJEN",0
"7649","SJEN2017818_W5","SJEN2017818","SJEN",0
"7650","SJEN2017818_W6","SJEN2017818","SJEN",0
"7651","SJEN2017818_W7","SJEN2017818","SJEN",4
"7652","SJEN2017818_W8","SJEN2017818","SJEN",42
"7653","SJEN2017818_W9","SJEN2017818","SJEN",50
"7654","SJEN2017818_W10","SJEN2017818","SJEN",70
"7655","SJEN2017818_W11","SJEN2017818","SJEN",50
"7656","SJEN2017820_W1","SJEN2017820","SJEN",0
"7657","SJEN2017820_W2","SJEN2017820","SJEN",0
"7658","SJEN2017820_W3","SJEN2017820","SJEN",0
"7659","SJEN2017820_W4","SJEN2017820","SJEN",0
"7660","SJEN2017820_W5","SJEN2017820","SJEN",0
"7661","SJEN2017820_W6","SJEN2017820","SJEN",0
"7662","SJEN2017820_W7","SJEN2017820","SJEN",0
"7663","SJEN2017820_W8","SJEN2017820","SJEN",0
"7664","SJEN2017820_W9","SJEN2017820","SJEN",0
"7665","SJEN2017820_W10","SJEN2017820","SJEN",9
"7666","SJEN2017820_W11","SJEN2017820","SJEN",0
"7667","SJEN2017820_W12","SJEN2017820","SJEN",0
"7668","SJEN2017820_W13","SJEN2017820","SJEN",0
"7669","CHEM2017722_W1","CHEM2017722","CHEM",0
"7670","CHEM2017722_W2","CHEM2017722","CHEM",103
"7671","CHEM2017722_W3","CHEM2017722","CHEM",153
"7672","CHEM2017722_W4","CHEM2017722","CHEM",157.5
"7673","CHEM2017722_W5","CHEM2017722","CHEM",104.5
"7674","CHEM2017722_W6","CHEM2017722","CHEM",0
"7675","CHEM2017722_W7","CHEM2017722","CHEM",138
"7676","CHEM2017722_W8","CHEM2017722","CHEM",92.5
"7677","CHEM2017722_W9","CHEM2017722","CHEM",7.5
"7678","CHEM2017722_W10","CHEM2017722","CHEM",35
"7679","CHEM2017722_W11","CHEM2017722","CHEM",30.5
"7680","CHEM2017723_W1","CHEM2017723","CHEM",0
"7681","CHEM2017723_W2","CHEM2017723","CHEM",0
"7682","CHEM2017723_W3","CHEM2017723","CHEM",0
"7683","CHEM2017723_W4","CHEM2017723","CHEM",0
"7684","CHEM2017723_W5","CHEM2017723","CHEM",10
"7685","CHEM2017723_W6","CHEM2017723","CHEM",0
"7686","CHEM2017723_W7","CHEM2017723","CHEM",0
"7687","CHEM2017723_W8","CHEM2017723","CHEM",0
"7688","CHEM2017723_W9","CHEM2017723","CHEM",0
"7689","CHEM2017723_W10","CHEM2017723","CHEM",0
"7690","CHEM2017723_W11","CHEM2017723","CHEM",0
"7691","COWC2017724_W1","COWC2017724","COWC",0
"7692","COWC2017724_W2","COWC2017724","COWC",0
"7693","COWC2017724_W3","COWC2017724","COWC",0
"7694","COWC2017724_W4","COWC2017724","COWC",0
"7695","COWC2017724_W5","COWC2017724","COWC",0
"7696","COWC2017724_W6","COWC2017724","COWC",0
"7697","COWC2017724_W7","COWC2017724","COWC",0
"7698","COWC2017724_W8","COWC2017724","COWC",0
"7699","COWC2017724_W9","COWC2017724","COWC",0
"7700","COWC2017724_W10","COWC2017724","COWC",7.5
"7701","COWC2017724_W11","COWC2017724","COWC",0
"7702","FRCR2017723_W1","FRCR2017723","FRCR",0
"7703","FRCR2017723_W2","FRCR2017723","FRCR",0
"7704","FRCR2017723_W3","FRCR2017723","FRCR",0
"7705","FRCR2017723_W4","FRCR2017723","FRCR",8
"7706","FRCR2017723_W5","FRCR2017723","FRCR",8
"7707","FRCR2017723_W6","FRCR2017723","FRCR",0
"7708","FRCR2017723_W7","FRCR2017723","FRCR",0
"7709","FRCR2017723_W8","FRCR2017723","FRCR",5
"7710","FRCR2017723_W9","FRCR2017723","FRCR",11
"7711","FRCR2017723_W10","FRCR2017723","FRCR",0
"7712","FRCR2017723_W11","FRCR2017723","FRCR",0
"7713","FRCR2017819_W1","FRCR2017819","FRCR",3
"7714","FRCR2017819_W2","FRCR2017819","FRCR",3
"7715","FRCR2017819_W3","FRCR2017819","FRCR",2
"7716","FRCR2017819_W4","FRCR2017819","FRCR",0
"7717","FRCR2017819_W5","FRCR2017819","FRCR",0
"7718","FRCR2017819_W6","FRCR2017819","FRCR",0
"7719","FRCR2017819_W7","FRCR2017819","FRCR",1
"7720","FRCR2017819_W8","FRCR2017819","FRCR",0
"7721","FRCR2017819_W9","FRCR2017819","FRCR",2
"7722","FRCR2017819_W10","FRCR2017819","FRCR",0
"7723","FRCR2017819_W11","FRCR2017819","FRCR",0
"7724","FRCR2017820_W1","FRCR2017820","FRCR",0
"7725","FRCR2017820_W2","FRCR2017820","FRCR",0
"7726","FRCR2017820_W3","FRCR2017820","FRCR",4
"7727","FRCR2017820_W4","FRCR2017820","FRCR",4
"7728","FRCR2017820_W5","FRCR2017820","FRCR",3
"7729","FRCR2017820_W6","FRCR2017820","FRCR",0
"7730","FRCR2017820_W7","FRCR2017820","FRCR",0
"7731","FRCR2017820_W8","FRCR2017820","FRCR",2
"7732","FRCR2017820_W9","FRCR2017820","FRCR",3
"7733","FRCR2017820_W10","FRCR2017820","FRCR",2
"7734","FRCR2017820_W11","FRCR2017820","FRCR",0
"7735","BBMB2017721_W1","BBMB2017721","BBMB",0
"7736","BBMB2017721_W2","BBMB2017721","BBMB",0
"7737","BBMB2017721_W3","BBMB2017721","BBMB",0
"7738","BBMB2017721_W4","BBMB2017721","BBMB",0
"7739","BBMB2017721_W5","BBMB2017721","BBMB",0
"7740","BBMB2017721_W6","BBMB2017721","BBMB",0
"7741","BBMB2017721_W7","BBMB2017721","BBMB",0
"7742","BBMB2017722_W1","BBMB2017722","BBMB",0
"7743","BBMB2017722_W2","BBMB2017722","BBMB",0
"7744","BBMB2017722_W3","BBMB2017722","BBMB",0
"7745","BBMB2017722_W4","BBMB2017722","BBMB",0
"7746","BBMB2017722_W5","BBMB2017722","BBMB",19
"7747","BBMB2017722_W6","BBMB2017722","BBMB",19
"7748","BBMB2017722_W7","BBMB2017722","BBMB",19
"7749","BBMB2017722_W8","BBMB2017722","BBMB",28
"7750","BBMB2017722_W9","BBMB2017722","BBMB",28
"7751","BBMB2017722_W10","BBMB2017722","BBMB",0
"7752","BB922017722_W1","BB922017722","BB92",1500
"7753","BB922017722_W2","BB922017722","BB92",1500
"7754","BB922017722_W3","BB922017722","BB92",400
"7755","BB922017722_W4","BB922017722","BB92",400
"7756","BB922017722_W5","BB922017722","BB92",25
"7757","BB922017722_W6","BB922017722","BB92",50
"7758","BB922017722_W7","BB922017722","BB92",150
"7759","BB922017722_W8","BB922017722","BB92",125
"7760","BB922017722_W9","BB922017722","BB92",700
"7761","BB922017722_W10","BB922017722","BB92",1200
"7762","BB922017722_W11","BB922017722","BB92",400
"7763","BB922017723_W1","BB922017723","BB92",0
"7764","BB922017723_W2","BB922017723","BB92",0
"7765","BB922017723_W3","BB922017723","BB92",30
"7766","BB922017723_W4","BB922017723","BB92",0
"7767","BB922017723_W5","BB922017723","BB92",0
"7768","BB922017723_W6","BB922017723","BB92",0
"7769","BB922017723_W7","BB922017723","BB92",0
"7770","BB922017723_W8","BB922017723","BB92",0
"7771","BB922017723_W9","BB922017723","BB92",0
"7772","BB922017723_W10","BB922017723","BB92",110
"7773","BB922017723_W11","BB922017723","BB92",550
"7774","BB922017819_W1","BB922017819","BB92",0
"7775","BB922017819_W2","BB922017819","BB92",0
"7776","BB922017819_W3","BB922017819","BB92",0
"7777","BB922017819_W4","BB922017819","BB92",0
"7778","BB922017819_W5","BB922017819","BB92",75
"7779","BB922017819_W6","BB922017819","BB92",16
"7780","BB922017819_W7","BB922017819","BB92",200
"7781","BB922017819_W8","BB922017819","BB92",1000
"7782","BB922017819_W9","BB922017819","BB92",200
"7783","BB922017819_W10","BB922017819","BB92",400
"7784","BB922017819_W11","BB922017819","BB92",0
"7785","BB922017820_W1","BB922017820","BB92",0
"7786","BB922017820_W2","BB922017820","BB92",0
"7787","BB922017820_W3","BB922017820","BB92",150
"7788","BB922017820_W4","BB922017820","BB92",0
"7789","BB922017820_W5","BB922017820","BB92",0
"7790","BB922017820_W6","BB922017820","BB92",100
"7791","BB922017820_W7","BB922017820","BB92",0
"7792","BB922017820_W8","BB922017820","BB92",0
"7793","BB922017820_W9","BB922017820","BB92",0
"7794","BB922017820_W10","BB922017820","BB92",0
"7795","BB922017820_W11","BB922017820","BB92",0
"7796","VRYL2017722_W1","VRYL2017722","VRYL",0
"7797","VRYL2017722_W2","VRYL2017722","VRYL",0
"7798","VRYL2017722_W3","VRYL2017722","VRYL",0
"7799","VRYL2017722_W4","VRYL2017722","VRYL",0
"7800","VRYL2017722_W5","VRYL2017722","VRYL",0
"7801","VRYL2017722_W6","VRYL2017722","VRYL",0
"7802","VRYL2017722_W7","VRYL2017722","VRYL",0
"7803","VRYL2017722_W8","VRYL2017722","VRYL",0
"7804","VRYL2017722_W9","VRYL2017722","VRYL",0
"7805","VRYL2017722_W10","VRYL2017722","VRYL",0
"7806","VRYL2017722_W11","VRYL2017722","VRYL",0
"7807","SJEN2013719_W1","SJEN2013719","SJEN",46
"7808","SJEN2013719_W2","SJEN2013719","SJEN",52.5
"7809","SJEN2013719_W3","SJEN2013719","SJEN",69
"7810","SJEN2013719_W4","SJEN2013719","SJEN",68.5
"7811","SJEN2013719_W5","SJEN2013719","SJEN",12.5
"7812","SJEN2013719_W6","SJEN2013719","SJEN",34.5
"7813","SJEN2013719_W7","SJEN2013719","SJEN",0
"7814","SJEN2013719_W8","SJEN2013719","SJEN",0
"7815","SJEN2013719_W9","SJEN2013719","SJEN",0
"7816","SJEN2013719_W10","SJEN2013719","SJEN",0
"7817","SJEN2013719_W11","SJEN2013719","SJEN",0
"7818","BB042014719_W1","BB042014719","BB04",1475
"7819","BB042014719_W2","BB042014719","BB04",925
"7820","BB042014719_W3","BB042014719","BB04",825
"7821","BB042014719_W4","BB042014719","BB04",975
"7822","BB042014719_W5","BB042014719","BB04",1025
"7823","BB042014719_W6","BB042014719","BB04",1050
"7824","BB042014719_W7","BB042014719","BB04",1075
"7825","BB042014719_W8","BB042014719","BB04",1150
"7826","BB042014719_W9","BB042014719","BB04",1800
"7827","BB042014719_W10","BB042014719","BB04",2225
"7828","BB042014719_W11","BB042014719","BB04",2225
"7829","SANM2015717_W1","SANM2015717","SANM",1.78571428571429
"7830","SANM2015717_W2","SANM2015717","SANM",4.28571428571429
"7831","SANM2015717_W3","SANM2015717","SANM",6.07142857142857
"7832","SANM2015717_W4","SANM2015717","SANM",9.64285714285714
"7833","SANM2015717_W5","SANM2015717","SANM",10.3571428571429
"7834","SANM2015717_W6","SANM2015717","SANM",16.4285714285714
"7835","SANM2015717_W7","SANM2015717","SANM",17.1428571428571
"7836","SANM2015717_W8","SANM2015717","SANM",12.5
"7837","SANM2015717_W9","SANM2015717","SANM",10.3571428571429
"7838","SANM2015717_W10","SANM2015717","SANM",12.5
"7839","SANM2015717_W11","SANM2015717","SANM",0
"7840","IONA2015719_W1","IONA2015719","IONA",0
"7841","IONA2015719_W2","IONA2015719","IONA",5.5
"7842","IONA2015719_W3","IONA2015719","IONA",0
"7843","IONA2015719_W4","IONA2015719","IONA",0
"7844","IONA2015719_W5","IONA2015719","IONA",0
"7845","IONA2015719_W6","IONA2015719","IONA",0
"7846","IONA2015719_W7","IONA2015719","IONA",0
"7847","IONA2015719_W8","IONA2015719","IONA",0
"7848","IONA2015719_W9","IONA2015719","IONA",0
"7849","IONA2015719_W10","IONA2015719","IONA",5.13333333333333
"7850","IONA2015719_W11","IONA2015719","IONA",0
"7851","SJEN2015719_W1","SJEN2015719","SJEN",0
"7852","SJEN2015719_W2","SJEN2015719","SJEN",9.5
"7853","SJEN2015719_W3","SJEN2015719","SJEN",10
"7854","SJEN2015719_W4","SJEN2015719","SJEN",10
"7855","SJEN2015719_W5","SJEN2015719","SJEN",10
"7856","SJEN2015719_W6","SJEN2015719","SJEN",10
"7857","SJEN2015719_W7","SJEN2015719","SJEN",15
"7858","SJEN2015719_W8","SJEN2015719","SJEN",50
"7859","SJEN2015719_W9","SJEN2015719","SJEN",60
"7860","SJEN2015719_W10","SJEN2015719","SJEN",30
"7861","SJEN2015719_W11","SJEN2015719","SJEN",0
"7862","BBMB2013720_W1","BBMB2013720",NA,0
"7863","BBMB2013720_W2","BBMB2013720",NA,0
"7864","BBMB2013720_W3","BBMB2013720",NA,0
"7865","BBMB2013720_W4","BBMB2013720",NA,0
"7866","BBMB2013720_W5","BBMB2013720",NA,0
"7867","BBMB2013720_W6","BBMB2013720",NA,0
"7868","BBMB2013720_W7","BBMB2013720",NA,0
"7869","BBMB2013720_W8","BBMB2013720",NA,0
"7870","BBMB2013720_W9","BBMB2013720",NA,0
"7871","BBMB2013720_W10","BBMB2013720",NA,0
"7872","BBMB2013720_W11","BBMB2013720",NA,0
"7873","BBMB2013816_W1","BBMB2013816",NA,0
"7874","BBMB2013816_W2","BBMB2013816",NA,0
"7875","BBMB2013816_W3","BBMB2013816",NA,0
"7876","BBMB2013816_W4","BBMB2013816",NA,0
"7877","BBMB2013816_W5","BBMB2013816",NA,0
"7878","BBMB2013816_W6","BBMB2013816",NA,0
"7879","BBMB2013816_W7","BBMB2013816",NA,0
"7880","BBMB2013816_W8","BBMB2013816",NA,0
"7881","BBMB2013816_W9","BBMB2013816",NA,0
"7882","BBMB2013816_W10","BBMB2013816",NA,0
"7883","BBMB2013817_W1","BBMB2013817",NA,0
"7884","BBMB2013817_W2","BBMB2013817",NA,0
"7885","BBMB2013817_W3","BBMB2013817",NA,0
"7886","BBMB2013817_W4","BBMB2013817",NA,0
"7887","BBMB2013817_W5","BBMB2013817",NA,0
"7888","BBMB2013817_W6","BBMB2013817",NA,0
"7889","BB922013817_W1","BB922013817",NA,0
"7890","BB922013817_W2","BB922013817",NA,0
"7891","BB922013817_W3","BB922013817",NA,0
"7892","BB922013817_W4","BB922013817",NA,0
"7893","BB922013817_W5","BB922013817",NA,0
"7894","BB922013817_W6","BB922013817",NA,0
"7895","BB922013817_W7","BB922013817",NA,0
"7896","BB922013817_W8","BB922013817",NA,0
"7897","BB922013817_W9","BB922013817",NA,0
"7898","BB922013817_W10","BB922013817",NA,0
"7899","BB922013817_W11","BB922013817",NA,0
"7900","CHEM2013817_W1","CHEM2013817",NA,0
"7901","CHEM2013817_W2","CHEM2013817",NA,0
"7902","CHEM2013817_W3","CHEM2013817",NA,0
"7903","CHEM2013817_W4","CHEM2013817",NA,0
"7904","CHEM2013817_W5","CHEM2013817",NA,0
"7905","CHEM2013817_W6","CHEM2013817",NA,0
"7906","CHEM2013817_W7","CHEM2013817",NA,0
"7907","CHEM2013817_W8","CHEM2013817",NA,0
"7908","CHEM2013817_W9","CHEM2013817",NA,0
"7909","CHEM2013817_W10","CHEM2013817",NA,0
"7910","CHEM2013817_W11","CHEM2013817",NA,0
"7911","CHEM2013817_W12","CHEM2013817",NA,0
"7912","SJEN2013719a_W1","SJEN2013719a",NA,0
"7913","SJEN2013719a_W2","SJEN2013719a",NA,0
"7914","SJEN2013719a_W3","SJEN2013719a",NA,0
"7915","SJEN2013719a_W4","SJEN2013719a",NA,0
"7916","SJEN2013719a_W5","SJEN2013719a",NA,0
"7917","SJEN2013719a_W6","SJEN2013719a",NA,0
"7918","SJEN2013719a_W7","SJEN2013719a",NA,0
"7919","SJEN2013719a_W8","SJEN2013719a",NA,0
"7920","SJEN2013719a_W9","SJEN2013719a",NA,0
"7921","SJEN2013719a_W10","SJEN2013719a",NA,0
"7922","SJEN2013719a_W11","SJEN2013719a",NA,0
"7923","WINT2014719_W1","WINT2014719",NA,0
"7924","WINT2014719_W2","WINT2014719",NA,0
"7925","WINT2014719_W3","WINT2014719",NA,0
"7926","WINT2014719_W4","WINT2014719",NA,0
"7927","WINT2014719_W5","WINT2014719",NA,0
"7928","WINT2014719_W6","WINT2014719",NA,0
"7929","WINT2014719_W7","WINT2014719",NA,0
"7930","WINT2014719_W8","WINT2014719",NA,0
"7931","WINT2014719_W9","WINT2014719",NA,0
"7932","WINT2014719_W10","WINT2014719",NA,0
"7933","WINT2014719_W11","WINT2014719",NA,0
"7934","WINT2014720_W1","WINT2014720",NA,0
"7935","WINT2014720_W2","WINT2014720",NA,0
"7936","WINT2014720_W3","WINT2014720",NA,0
"7937","WINT2014720_W4","WINT2014720",NA,0
"7938","WINT2014720_W5","WINT2014720",NA,0
"7939","WINT2014720_W6","WINT2014720",NA,0
"7940","WINT2014720_W7","WINT2014720",NA,0
"7941","WINT2014720_W8","WINT2014720",NA,0
"7942","WINT2014720_W9","WINT2014720",NA,0
"7943","WINT2014720_W10","WINT2014720",NA,0
"7944","WINT2014720_W11","WINT2014720",NA,0
"7945","ENBO2014720_W1","ENBO2014720",NA,0
"7946","ENBO2014720_W2","ENBO2014720",NA,0
"7947","ENBO2014720_W3","ENBO2014720",NA,0
"7948","ENBO2014720_W4","ENBO2014720",NA,0
"7949","ENBO2014720_W5","ENBO2014720",NA,0
"7950","ENBO2014720_W6","ENBO2014720",NA,0
"7951","ENBO2014720_W7","ENBO2014720",NA,0
"7952","ENBO2014720_W8","ENBO2014720",NA,0
"7953","ENBO2014720_W9","ENBO2014720",NA,0
"7954","ENBO2014720_W10","ENBO2014720",NA,0
"7955","BB042014719a_W1","BB042014719a",NA,0
"7956","BB042014719a_W2","BB042014719a",NA,0
"7957","BB042014719a_W3","BB042014719a",NA,0
"7958","BB042014719a_W4","BB042014719a",NA,0
"7959","BB042014719a_W5","BB042014719a",NA,0
"7960","BB042014719a_W6","BB042014719a",NA,0
